BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Report Status,Estimated Total GHG Emissions (kgCO2e),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Reporting Compliance Status,First Emissions Compliance Year (Projected)
105131,301918025.0,PODIUM OWNER LP,80 causeway st,boston,2114.0,80 causeway st,boston,2114.0,279494.0,,Office,Office ,50.8,88.0,14210995.2,7082622.5,7107329.1,,,,,,21045.0,,,,,,6.01,In Compliance,7 - Accepted by BERDO Team,939909.5622,No,No,No,Yes,No,No,,,in compliance,
105132,304189000.0,POFCO CONGRESS STREET LLC,234-236 congress st,boston,2110.0,236 234 congress st,boston,2110.0,31752.0,,Office,Office ,57.5,71.0,1826127.3,1255909.5,570217.9,,,,,,,,,,,,2.97,In Compliance,7 - Accepted by BERDO Team,111805.5894,I`m not sure,No,No,No,No,No,,,in compliance,
105134,2100054014.0,POINT RENTAL LLC,176  200 brookline av,boston,2215.0,176 200 brookline av,boston,2215.0,405358.0,,Multifamily Housing,"Restaurant , Multifamily Housing , Office , Heated Swimming Pool , Retail Store ",72.2,26.0,29267986.4,13916081.6,15351905.0,,,,,,,,,,,,27.13,In Compliance,7 - Accepted by BERDO Team,1953418.779,No,No,No,Yes,No,No,,,in compliance,
105136,1800737000.0,POLES CLAUDIO F TS,875 morton st,boston,2126.0,875 morton st,boston,2126.0,162387.0,,Distribution Center,Distribution Center ,12.8,95.0,2075338.1,1274900.0,800438.1,,,,,,,,,,,,116.27,In Compliance,7 - Accepted by BERDO Team,131024.5927,No,No,No,No,No,No,,,in compliance,
105137,200136010.0,POLK STREET DEVELOPMENT LLC,30 polk st,boston,2129.0,30 polk st,boston,2129.0,33112.0,8278.0,Multifamily Housing,"Multifamily Housing , Parking ",33.8,99.0,1119490.8,569200.0,550290.8,,,,,,,,,,,,13.94,In Compliance,7 - Accepted by BERDO Team,73758.21428,No,No,No,No,No,Yes,,,in compliance,
105138,1001643000.0,POND PLACE CONDO TR,90 bynner st,boston,2130.0,90 90b bynner st,boston,2130.0,20832.0,,Multifamily Housing,Multifamily Housing ,73.9,61.0,1538917.1,1228199.9,310717.2,,,,,,,,,,,,42.0,In Compliance,7 - Accepted by BERDO Team,89807.42721,Yes,No,No,No,No,No,,,in compliance,
105151,1900914000.0,PONDVIEW JP LP,560-568 centre st,boston,2130.0,560 568 centre st,boston,2130.0,56728.0,,Multifamily Housing,Multifamily Housing ,66.2,75.0,3758179.0,3043293.3,714885.7,,,,,,,,,,,,63.47,In Compliance,7 - Accepted by BERDO Team,218176.766,No,No,No,No,No,No,,,in compliance,
105156,303910000.0,PONTE GADEA BOSTON LLC,50 milk st,boston,2109.0,50 milk st,boston,2109.0,312269.0,,Office,"Restaurant , Office , Parking ",57.0,85.0,17809006.2,,17809005.7,,,,,,,,,,,,8.1,In Compliance,7 - Accepted by BERDO Team,1408692.351,No,No,No,Yes,No,Yes,,,in compliance,
105159,301644000.0,PORTLAND NORTH LLC,133-137 portland st,boston,2114.0,14 16 anthony r valenti wy,boston,2114.0,30487.0,,Office,Office ,26.8,89.0,816094.2,,816094.1,,,,,,,,,,,,4.52,In Compliance,7 - Accepted by BERDO Team,64553.04331,No,No,No,No,No,No,,,in compliance,
105160,301660000.0,PORTLAND ST EQUITY PARTNERS  MASS LLC,141-147 portland st,boston,2114.0,222 224 friend st,boston,2114.0,22260.0,,Office,Office ,44.0,,980099.2,493200.0,486899.2,,,,,,,,,,,,1.67,In Compliance,7 - Accepted by BERDO Team,64707.57872,I'm not sure,No,No,No,No,No,,,in compliance,
105166,304210000.0,POWER JOHN F,155 federal st,boston,2110.0,155 federal st,boston,2110.0,179910.0,,Office,Office ,48.6,66.0,8739560.4,944280.0,7795280.4,,,,,,,,,,,,7.65,In Compliance,7 - Accepted by BERDO Team,666757.3904,No,No,No,Yes,No,No,,,in compliance,
105167,304211000.0,POWER JOHN F,2-14 high st,boston,2110.0,2 14 high st,boston,2110.0,116823.0,,Office,,34.0,93.0,3971647.4,603720.0,1904083.7,,,,1463843.9,,,,,,,,3.26,In Compliance,7 - Accepted by BERDO Team,279875.8248,No,No,No,No,No,No,,,in compliance,
105168,402244010.0,PPC-LPC 316 HUNTINGTON AV,291 st botolph st,boston,2115.0,291 st botolph st,boston,2115.0,221754.0,,Residence Hall/Dormitory,Residence Hall/Dormitory ,,,,,,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,,No,No,No,Yes,No,No,4021806.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,in compliance,
105169,602701001.0,PPF/SI 250 SUMMER STREET,256-260 summer st,boston,2210.0,256 260 summer st,boston,2210.0,112608.0,,Office,Office ,40.4,81.0,4548547.4,774530.6,3774016.6,,,,,,,,,,,,5.21,In Compliance,7 - Accepted by BERDO Team,339660.0332,No,No,No,Yes,No,No,,,in compliance,
105170,903453000.0,PRANG ESTATES ASSOCIATES MASS LP,45 centre st,boston,2119.0,45 centre st,boston,2119.0,48273.0,,Multifamily Housing,Multifamily Housing ,67.6,70.0,3261662.9,2773231.7,488431.2,,,,,,,,,,,,41.29,In Compliance,7 - Accepted by BERDO Team,185921.2435,No,No,No,No,No,No,,,in compliance,
105171,801386000.0,PRAY BROTHERS CARRIAGE,30-34 e concord st,boston,2118.0,30 34 e concord st,boston,2118.0,18006.0,,Multifamily Housing,Multifamily Housing ,65.4,83.0,1177776.9,874300.0,303476.9,,,,,,,,,,,,29.28,In Compliance,7 - Accepted by BERDO Team,70439.09579,I'm not sure,No,No,No,No,No,,,in compliance,
105172,1807504000.0,PREPARATORY FOUNDATION INC,885 river st,boston,2136.0,875 905 river st,boston,2136.0,81000.0,,K-12 School,K- School ,65.4,59.0,5299749.2,2296545.6,3003203.5,,,,,,,,,,,,2.02,In Compliance,7 - Accepted by BERDO Team,359522.9337,No,No,No,No,No,No,,,in compliance,
105173,2005207000.0,PRES & FELLOWS OF HARV,1300 centre st,boston,2131.0,1300 centre st,boston,2131.0,40000.0,,College/University,College/University ,190.0,,7600491.6,0.0,7600492.7,0.0,,,,,,,,,,,0.22,In Compliance,7 - Accepted by BERDO Team,601198.9726,No,No,No,No,No,No,,,in compliance,
105178,2100005010.0,PRESIDENT & FELLOWS,199-207 park dr,boston,2215.0,199 207 park dr,boston,2215.0,60077.0,,Multifamily Housing,Multifamily Housing ,59.6,87.0,3581287.5,2518783.1,1062504.3,,,,,,,,,,,,19.85,In Compliance,7 - Accepted by BERDO Team,217816.6606,No,No,No,No,No,No,,,in compliance,
105179,2201058010.0,PRESIDENT & FELLOWS,230 western ave,boston,2134.0,230 western av,boston,2134.0,52948.0,,Office,Office ,44.3,88.0,2344588.6,482378.0,1862210.6,0.0,,,,,,,,,,,5.03,In Compliance,7 - Accepted by BERDO Team,172919.954,No,No,No,No,No,No,,,in compliance,
105180,2100051018.0,PRESIDENT & FELLOWS HARVARD,170 brookline av,boston,2215.0,170 brookline av,boston,2215.0,142773.0,,Multifamily Housing,Multifamily Housing ,61.6,31.0,8797660.0,4033633.2,4764025.5,,,,,,,,,,,,27.83,In Compliance,7 - Accepted by BERDO Team,591060.6763,No,No,No,No,No,No,,,in compliance,
105181,2200300000.0,PRESIDENT & FELLOWS HARVARD,90 western ave,boston,2134.0,90 western av,boston,2134.0,54825.0,,Other - Utility,Other - Utility ,3.5,,194299.8,,194299.8,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,15369.11418,No,No,No,No,No,No,,,in compliance,
105183,2200510000.0,PRESIDENT & FELLOWS OF,135 western ave,boston,2135.0,135 western av,boston,2135.0,34102.0,,College/University,College/University ,0.7,,23457.5,,23457.5,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,1855.48825,No,No,No,No,No,No,,,in compliance,
105184,2200577010.0,PRESIDENT & FELLOWS OF,1345 soldiers field rd,boston,2135.0,1345 soldiers field rd,boston,2135.0,22498.0,,Other - Recreation,Other - Recreation ,66.4,,1494508.3,,163622.5,,,,,,1330885.8,,,,,,23.34,In Compliance,7 - Accepted by BERDO Team,111707.575,No,No,No,No,No,No,,,in compliance,
105185,1101233060.0,PRESIDENT AND FELLOWS OF,122-124 boylston st,boston,2130.0,amory st,boston,2130.0,27155.0,,College/University,College/University ,42.4,,1150786.3,614019.0,536767.3,,,,,,,,,,,,6.67,In Compliance,7 - Accepted by BERDO Team,75068.84252,No,No,No,No,No,No,,,in compliance,
105186,2200181000.0,PRESIDENT AND FELLOWS OF,90-92 seattle st,boston,2134.0,90 92 seattle st,boston,2134.0,36572.0,,Retail Store,Retail Store ,34.7,100.0,1268946.3,1128631.9,140314.4,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,71040.50925,No,No,No,No,No,No,,,in compliance,
105187,2200254000.0,PRESIDENT AND FELLOWS OF,28 travis st,boston,2134.0,28 travis st,boston,2134.0,43190.0,,Office,Office ,90.4,26.0,3903840.6,1346345.1,2557495.6,,,,,,,,,,,,8.05,In Compliance,7 - Accepted by BERDO Team,273802.2902,No,No,No,No,No,No,,,in compliance,
105189,2200264000.0,PRESIDENT AND FELLOWS OF,140 western av,boston,2134.0,140 western av,boston,2134.0,535400.0,,College/University,College/University ,79.4,,42534555.1,402877.0,22747766.5,,,3402008.1,,,,,,,,,12.39,In Compliance,7 - Accepted by BERDO Team,2000030.954,No,No,No,No,No,No,,,in compliance,
105190,2200268000.0,PRESIDENT AND FELLOWS OF,112 western ave,boston,2134.0,112 western av,boston,2134.0,80632.0,,Office,Office ,75.6,43.0,6099640.8,554047.0,5545595.3,,,,,,,,,,,,2.75,In Compliance,7 - Accepted by BERDO Team,468082.0244,No,No,No,No,No,No,,,in compliance,
105191,2200301100.0,PRESIDENT AND FELLOWS OF,500 soldiers field rd,boston,2134.0,1 soldiers field rd,boston,2134.0,310000.0,,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant ,620.3,,192302005.6,135204069.3,57097943.4,,,,,,,,,,,,100.09,In Compliance,7 - Accepted by BERDO Team,11697135.44,I'm not sure,No,No,Yes,No,Yes,,,in compliance,
105194,2200534000.0,PRESIDENT AND FELLOWS OF,175 n harvard st,boston,2134.0,141 n harvard st,boston,2134.0,39709.0,,Office,Office ,90.9,57.0,3607922.8,2490560.0,1117362.8,,,,,,,,,,,,16.87,In Compliance,7 - Accepted by BERDO Team,220657.0391,No,No,No,No,No,No,,,in compliance,
105198,401323010.0,PRG BD INVESTORS LLC,30 dalton st,boston,2115.0,30 dalton st,boston,2115.0,260000.0,10000.0,Multifamily Housing,"Food Sales , Multifamily Housing , Parking ",43.4,75.0,11271767.6,3738041.3,7533726.7,,,,,,,,,,,,3.36,In Compliance,7 - Accepted by BERDO Team,794445.1554,I'm not sure,No,No,Yes,Yes,Yes,,,in compliance,
105202,801027050.0,PRIME STORAGE BOSTON,100 southampton st,boston,2118.0,100 southampton st,boston,2118.0,51195.0,,Self-Storage Facility,"Self-Storage Facility , Other ",15.4,,787252.1,562200.0,225052.1,,,,,,,,,,,,1.61,In Compliance,7 - Accepted by BERDO Team,47660.06311,I'm not sure,No,No,No,No,No,,,in compliance,
105203,1809450000.0,PRIME STORAGE HYDE PARK LLC,1641-1645 hyde park ave,boston,2136.0,1641 1645 hyde park av,boston,2136.0,40000.0,,Self-Storage Facility,Self-Storage Facility ,30.4,,1214652.7,1127500.0,87152.7,,,,,,,,,,,,0.26,In Compliance,7 - Accepted by BERDO Team,66775.30357,I`m not sure,No,No,No,No,No,,,in compliance,
105204,502059000.0,PRIMUS CONDOMINIUM TR,82 phillips st,boston,2114.0,88 phillips st,boston,2114.0,19189.0,,Multifamily Housing,Multifamily Housing ,92.1,85.0,1766520.7,,234196.3,,,,,,1532324.4,,,,,,33.37,In Compliance,7 - Accepted by BERDO Team,132238.7211,No,No,No,No,No,No,,,in compliance,
105207,301317000.0,PRINCE CONDO ASSN INC,82-86 prince st,boston,2113.0,86 82 prince st,boston,2113.0,13599.0,,Multifamily Housing,Multifamily Housing ,25.7,99.0,349808.5,,349808.5,,,,,,,,,,,,27.44,In Compliance,7 - Accepted by BERDO Team,27669.85235,I'm not sure,No,No,No,No,No,,,in compliance,
105212,503228000.0,PRINCE ON NEWBURY CONDO TR,201 newbury st,boston,2116.0,201 newbury st,boston,2116.0,63248.0,,Multifamily Housing,Multifamily Housing ,63.1,1.0,3987879.3,1045200.0,2942679.4,,,,,,,,,,,,18.61,In Compliance,7 - Accepted by BERDO Team,288276.5125,I'm not sure,No,No,No,No,No,,,in compliance,
105215,304693000.0,PROP BOSTON ATHENAUEM,10h beacon st,boston,2108.0,10 hf beacon st,boston,2108.0,97000.0,,Museum,Museum ,118.3,,11477054.7,200.0,5311037.3,,,,6165816.3,,,,,,,,2093.4,In Compliance,7 - Accepted by BERDO Team,829523.8748,No,No,No,Yes,No,No,,,in compliance,
105217,2200972000.0,PS NORTHEAST LLC,156 lincoln st,boston,2135.0,156 lincoln st,boston,2135.0,113000.0,,Self-Storage Facility,Self-Storage Facility ,14.8,,1668985.0,693600.0,975385.0,,,,,,,,,,,,,In Compliance,7 - Accepted by BERDO Team,113990.0495,No,No,No,No,No,No,,,in compliance,
105218,1102261000.0,PUBLIC FACILITIES COMM,3345 washington st,boston,2130.0,3345 3349 washington st,boston,2130.0,14750.0,,Police Station,Police Station ,94.3,,1391351.4,696182.0,695169.4,,,,,,,,,,,,8.62,In Compliance,7 - Accepted by BERDO Team,91962.12556,No,No,No,Yes,No,No,,,in compliance,
105219,1804365000.0,PUBLIC STORAGE INSTITUTIONAL,800 river st,boston,2136.0,agnes av,boston,2136.0,50700.0,,Self-Storage Facility,Self-Storage Facility ,19.4,,982672.1,772800.0,209872.1,,,,,,,,,,,,0.99,In Compliance,7 - Accepted by BERDO Team,57644.29111,No,No,No,No,No,No,,,in compliance,
105220,1400314000.0,Q-G II HOUSING MASS LP,87-99 lawrence ave,boston,2121.0,87 99 lawrence av,boston,2121.0,20100.0,,Multifamily Housing,Multifamily Housing ,118.5,25.0,2380988.2,1954215.2,426773.0,,,,,,,,,,,,74.36,In Compliance,7 - Accepted by BERDO Team,137546.1136,I'm not sure,No,No,No,No,No,,,in compliance,
105221,1302364011.0,QIANLONG CRITERION VENTURES LLC,25 william t morrissey blvd,boston,2124.0,25 wm t morrissey bl,boston,2124.0,184172.0,21870.0,Multifamily Housing,"Multifamily Housing , Parking ",48.6,94.0,8948860.7,3941303.6,5007557.0,,,,,,,,,,,,33.27,In Compliance,7 - Accepted by BERDO Team,605420.3929,No,No,No,No,No,No,,,in compliance,
105223,2202762000.0,QILU BOSTON LLC,1480 soldiers field rd,boston,2135.0,1480 soldiers field rd,boston,2135.0,24000.0,,Laboratory,Laboratory ,82.9,,1989207.3,1015567.8,973639.4,,,,,,,,,,,,1.03,In Compliance,7 - Accepted by BERDO Team,130951.6824,No,No,No,No,No,No,,,in compliance,
105230,1200966000.0,QUINCY-GENEVA IV HOUSING,2 savin st,boston,2119.0,2 savin st,boston,2119.0,17325.0,,Multifamily Housing,Multifamily Housing ,86.5,,1498614.3,1119199.9,379414.4,,,,,,,,,,,,53.07,In Compliance,7 - Accepted by BERDO Team,89452.38573,No,No,No,No,No,No,,,in compliance,
105235,2100964001.0,RADCLIFFE CIRCLE CONDO TR,20 radcliffe rd,boston,2134.0,20 22 radcliffe rd,boston,2134.0,36552.0,,Multifamily Housing,Multifamily Housing ,44.9,95.0,1641720.4,1163300.0,478420.4,,,,,,,,,,,,47.01,In Compliance,7 - Accepted by BERDO Team,99625.91664,I'm not sure,No,No,No,No,No,,,in compliance,
105236,1202025000.0,RAHF IV ROXBURY HILLS LLC,140 humboldt ave,boston,2121.0,140 humboldt av,boston,2121.0,44352.0,,Multifamily Housing,Multifamily Housing ,54.5,78.0,2419357.3,1740287.4,679069.9,,,,,,,,,,,,28.47,In Compliance,7 - Accepted by BERDO Team,146141.0929,No,No,No,No,No,No,,,in compliance,
105237,1203099000.0,RAHF IV ROXBURY HILLS LLC,236 harold st,boston,2121.0,49 67 hutchings st,boston,2121.0,39944.0,,Multifamily Housing,Multifamily Housing ,47.4,79.0,1894156.8,1126915.8,767241.1,,,,,,,,,,,,22.91,In Compliance,7 - Accepted by BERDO Team,120539.2691,No,No,No,No,No,No,,,in compliance,
105245,2201904004.0,RAILYARD RESIDENTIAL LLC,125 guest st,boston,2135.0,125 guest st,boston,2135.0,233783.0,48300.0,Multifamily Housing,,62.7,56.0,14660683.9,5457243.8,9203440.1,,,,,,,,,,,,28.34,In Compliance,7 - Accepted by BERDO Team,1017826.33,I'm not sure,No,No,No,No,No,,,in compliance,
105248,402425000.0,RAND AT WEST RUTLAND,76-82 w rutland sq,boston,2118.0,76 82 w rutland sq,boston,2118.0,24416.0,4000.0,Multifamily Housing,"Multifamily Housing , Parking ",41.8,,1020414.9,539200.0,481214.8,,,,,,,,,,,,19.04,In Compliance,7 - Accepted by BERDO Team,66701.00268,No,No,No,Maybe,No,No,,,in compliance,
105253,602674069.0,RBK I TENANT LLC (LESSEE),6 tide st,boston,2210.0,6 tide st,boston,2210.0,124896.0,,Laboratory,"Office , Laboratory ",182.4,,22781855.1,10019873.5,12761982.1,,,,,,,,,,,,23.58,In Compliance,7 - Accepted by BERDO Team,1541628.266,No,Yes,No,Yes,No,Yes,,,in compliance,
105254,602680100.0,RBW OWNER LP,606 congress st,boston,2210.0,606 congress st,boston,2210.0,486000.0,,Hotel,Hotel ,74.1,86.0,36031432.5,21417700.1,14613732.5,,,,,,,,,,,,22.06,In Compliance,7 - Accepted by BERDO Team,2293440.293,I'm not sure,No,No,Yes,No,No,,,in compliance,
105256,303836000.0,REALTY ASSOCIATES FUND XII PORTFOLIO LP,15-19 broad st,boston,2109.0,15 19 broad st,boston,2109.0,77678.0,,Office,Office ,74.6,77.0,5793051.3,4425715.8,1367335.5,,,,,,,,,,,,4.56,In Compliance,7 - Accepted by BERDO Team,343206.0042,No,No,No,No,No,No,,,in compliance,
105262,2203428000.0,RED LINE LIMIT LLC,145 newton st,boston,2135.0,145 newton st,boston,2135.0,115988.0,,Manufacturing/Industrial Plant,"Parking , Manufacturing/Industrial Plant ",27.1,,3144167.4,817759.9,2326407.4,,,,,,,,,,,,1.46,In Compliance,7 - Accepted by BERDO Team,227450.0536,No,No,No,No,No,No,,,in compliance,
105267,302621000.0,REEP-OFC ONE BOWDOIN,15 new chardon st,boston,2114.0,15 new chardon st,boston,2114.0,161112.0,5226.0,Office,"Office , Parking ",54.2,79.0,8733782.2,3922951.3,4810831.3,,,,,,,,,,,,7.32,In Compliance,7 - Accepted by BERDO Team,588884.6994,No,No,No,Yes,No,No,,,in compliance,
105269,602867010.0,RESERVE CHANNEL CONDO TR,404 w first st,boston,2127.0,392 412 w first st,boston,2127.0,56919.0,,Multifamily Housing,"Multifamily Housing , Parking ",15.2,100.0,866978.9,,866979.0,,,,,,,,,,,,2131.13,In Compliance,7 - Accepted by BERDO Team,68578.0389,No,No,No,No,No,No,,,in compliance,
105277,2205081000.0,RESERVOIR HEIGHTS CONDO TR,1997-2003 commonwealth ave,boston,2135.0,1997 2003 commonwealth av,boston,2135.0,67979.0,,Multifamily Housing,Multifamily Housing ,88.4,85.0,6008276.2,5186100.2,822176.0,,,,,,,,,,,,38.76,In Compliance,7 - Accepted by BERDO Team,340467.9032,No,No,No,No,No,No,,,in compliance,
105279,2102478000.0,RESERVOIR MANOR REALTY TR,1945-1949 commonwealth ave,boston,2135.0,1945 1949 commonwealth av,boston,2135.0,48655.0,,Multifamily Housing,Multifamily Housing ,113.4,54.0,5517890.5,4834600.0,683290.5,,,,,,,,,,,,42.32,In Compliance,7 - Accepted by BERDO Team,310813.8846,No,No,No,No,No,No,,,in compliance,
105281,2102352000.0,RESERVOIR PLACE CONDO TR,2 sutherland rd,boston,2135.0,6 2 sutherland rd,boston,2135.0,77117.0,,Multifamily Housing,Multifamily Housing ,130.4,7.0,10057324.4,8069500.0,1987824.4,,,,,,,,,,,,63.86,In Compliance,7 - Accepted by BERDO Team,585808.055,No,No,No,No,No,No,,,in compliance,
105286,503939000.0,RESIDENCES @ 534-538 COMM AV,534-538 commonwealth ave,boston,2215.0,534 538 commonwealth av,boston,2215.0,43078.0,,Multifamily Housing,"Multifamily Housing , Other ",46.1,,1986560.7,945000.0,1041560.8,,,,,,,,,,,,18.58,In Compliance,7 - Accepted by BERDO Team,132576.4093,I'm not sure,No,No,No,No,No,,,in compliance,
